Y,B,H,r,g,i,u,J,V,Tmax,Tmax_err,st,st_err,first_phase,name,step
,,,9.315666666666706,9.291666666666666,,,,,57151.399877688644,0.35963168822975206,1.0856649669443885,0.05131973194972114,0.8788280386356271,ASAS15hx,7
,,,11.9933333333344,12.32900000000033,,,,,57150.95972406745,0.9170865607941797,1.108397599455989,0.0810967181893107,-10.678095871713879,ASAS15hx,8
,,,11.99099999999938,11.994333333333392,,,,,57151.70502957619,0.17307273948195356,1.0813030927819685,0.025573263567071958,-9.423811937108036,ASAS15hx,8
,,,11.995999999999185,12.004000000000815,,,,,57151.70485679852,0.15490979988111064,1.0731162816884205,0.02919276014411774,-8.454682930197519,ASAS15hx,8
,,,12.003666666668627,11.973000000000562,,,,,57151.676231349535,0.10965539767562593,1.0760511179998653,0.026347072489443967,-7.3730351577271405,ASAS15hx,8
,,,11.973333333335177,10.944666666667521,,,,,57151.69933297981,0.13429210097874225,1.10505534063249,0.033711049342117626,-3.381268451663653,ASAS15hx,8
,,,10.945333333334323,10.305666666667094,,,,,57151.671519202995,0.14846595743419783,1.071228927518857,0.017689238542613537,-0.4259835396179152,ASAS15hx,8
,,,10.305000000000291,11.412000000000262,,,,,57151.782925611726,0.6044453137863978,1.0412492250147591,0.05220068842223635,0.49893324236278797,ASAS15hx,8
,,,12.999666666667812,13.322666666666919,,,,,57151.06420985003,0.503366389403681,1.1160369746102046,0.040616640728446556,-10.781721561075827,ASAS15hx,9
,,,12.984666666668394,12.973666666667365,,,,,57151.71876472977,0.11385948548455992,1.0616057071030234,0.015921576212355952,-9.437434027340473,ASAS15hx,9
,,,12.97533333333316,12.992999999999787,,,,,57151.710721864365,0.07516054740484983,1.0638347314853067,0.015565321386488567,-8.460499716716008,ASAS15hx,9
,,,12.993000000002212,14.936499999999796,,,,,57151.6463660823,0.0438415068405871,1.0549595371374811,0.009197575512497204,-7.343415731727501,ASAS15hx,9
,,,13.989000000001397,12.998999999999796,,,,,57151.13964597497,0.5928691654894628,1.080895418577304,0.02894401456065542,-10.85653672018982,ASAS15hx,10
12.461107142857145,2.8550967741935422,7.817755555555535,3.02272093023259,3.0968444444444483,3.0075755395683443,2.9489406779660894,7.028209677419293,3.0296231884058216,56243.272303024045,0.0374694997491676,1.1286373822326006,0.007387148554588881,-13.028645473939628,SN2012fr,0
,,,5.6886093750000555,5.820194029850766,,,,,56243.24972978561,0.054020668830912555,1.1272550394975893,0.010507896231470696,-13.006195709210497,SN2012fr,2
,,,6.092640625000058,6.239880597014927,,,,,56243.29350412226,0.05272939530410906,1.1303233974316114,0.010505614856122713,-13.047741543769236,SN2012fr,2
,,,5.76300000000005,5.907636363636398,,,,,56243.24972977955,0.05444436689686709,1.1272550426791361,0.010590312361044267,-12.957463729041484,SN2012fr,2
,,,6.173444444444497,6.333681818181834,,,,,56243.29350412051,0.053142965705458074,1.130323392336594,0.010588012860044842,-12.999009567891267,SN2012fr,2
,,,5.839983870967708,5.983476923076915,,,,,56243.249729783616,0.05487819363302405,1.1272550375428916,0.010674698712505171,-11.984813310408432,SN2012fr,2
,,,6.257064516129064,6.400830769230715,,,,,56243.29350412054,0.05356642236221406,1.130323394036127,0.010672381261487979,-11.04077983146611,SN2012fr,2
,,,5.920508196721279,6.046953124999959,,,,,56243.249729783216,0.05532255880029664,1.127255036835324,0.010761135026256988,-10.074321017616516,SN2012fr,2
,,,6.327590163934429,6.4555312500000355,,,,,56243.293504122135,0.0540001653262841,1.1303233989777164,0.010758798813743704,-8.156642587904953,SN2012fr,2
,,,5.986233333333318,6.111619047619036,,,,,56243.249734207784,0.05577784582788584,1.127254641267163,0.01084971399365355,-8.112117561196719,SN2012fr,2
,,,6.417216666666718,6.5579682539682835,,,,,56243.28738531841,0.05710170264810054,1.1308673508665672,0.011043542939031877,-8.148568193345726,SN2012fr,2
,,,6.08766101694913,6.210161290322562,,,,,56243.25114183954,0.059444393210209626,1.1271273038774583,0.011226172250609297,-8.111528433153504,SN2012fr,2
,,,6.5259491525424185,6.663709677419378,,,,,56243.28929036666,0.06106830892409513,1.1307083678047538,0.011438286076071572,-8.14847376097486,SN2012fr,2
,,,6.192603448275898,6.311934426229483,,,,,56243.2415696406,0.0645436988972221,1.1279289916241457,0.011698191026170288,-8.100019533168394,SN2012fr,2
,,,6.638448275862049,6.772918032786903,,,,,56243.28678721313,0.06669147059607262,1.1309435521078308,0.0119722035053747,-8.143995239317517,SN2012fr,2
,,,6.301210526315819,6.398866666666678,,,,,56243.23846996632,0.07195810541378067,1.1282315495334445,0.012426510745288574,-7.006931841197575,SN2012fr,2
,,,6.735754385964946,6.8675333333332675,,,,,56243.29160549912,0.07522094888583722,1.1304636770386645,0.012832489267505492,-7.0587821970351055,SN2012fr,2
,,,6.394232142857098,6.456898305084782,,,,,56243.23835651605,0.0808007935449841,1.1282385463684015,0.01322859511604807,-4.048092009996127,SN2012fr,2
,,,6.819750000000048,6.933508474576229,,,,,56243.25227387009,0.08903298686586274,1.1276723596742888,0.013850710118587345,-4.060938707202331,SN2012fr,2
,,,6.456709090909069,6.568189655172444,,,,,56243.218193063876,0.09220592188006975,1.1253990913633456,0.0137815354272699,-4.026049790032808,SN2012fr,2
,,,6.926872727272778,7.05301724137926,,,,,56243.30315472871,0.10680685907434824,1.1245387556153856,0.014931397577904966,-4.1095521916538775,SN2012fr,2
,,,6.576240740740711,6.683385964912304,,,,,56243.24975048207,0.11027994833151801,1.1233055963755123,0.0149144049163571,-4.0554455316485205,SN2012fr,2
,,,7.055111111111155,7.141736842105226,,,,,56243.388411748674,0.14961502392591094,1.119184326231939,0.017302508793241113,-2.209260814194764,SN2012fr,2
,,,6.700283018867886,6.7498214285713924,,,,,56243.3456594796,0.15595512681289952,1.1186486706549004,0.017394674105292336,-1.2040372745884529,SN2012fr,2
,,,7.150207547169868,7.234410714285722,,,,,56243.377216439934,0.18570147995462002,1.1189835047030663,0.018481330568237076,-0.2568040178373895,SN2012fr,2
,,,6.771846153846127,6.835836363636322,,,,,56243.2274741217,0.20282762588710135,1.1223121418749398,0.01874386844040944,0.9214578600748442,SN2012fr,2
,,,9.068162790697771,9.290533333333345,,,,,56243.297722588606,0.0675268222135746,1.1286199126193124,0.012967832568953315,-13.053925995631486,SN2012fr,3
,,,8.359595238095304,8.614181818181764,,,,,56243.28599168622,0.06553534909893854,1.131210241967447,0.013257583124094295,-13.040270200121938,SN2012fr,3
,,,8.644500000000075,8.861454545454597,,,,,56243.231179357754,0.06434174935666283,1.1262831874591606,0.01261257765814594,-12.939014776485317,SN2012fr,3
,,,9.260166666666745,9.50052272727275,,,,,56243.297722584466,0.0683259842403757,1.1286199130363372,0.013121303375157085,-13.003204957203344,SN2012fr,3
,,,8.514951219512135,8.790674418604562,,,,,56243.28599169018,0.0663297447934623,1.131210250200817,0.013418286878084235,-12.020876867408527,SN2012fr,3
,,,8.83117073170735,9.02169767441854,,,,,56243.23117935905,0.06512167761502338,1.1262831907176043,0.012765462981182711,-10.978795981149778,SN2012fr,3
,,,9.439292682926796,9.654093023255735,,,,,56243.297722587056,0.06915420827094271,1.1286199120955867,0.013280355010149868,-10.122051304876898,SN2012fr,3
,,,8.678924999999982,8.90728571428571,,,,,56243.285991687415,0.06715374924039086,1.1312102413195473,0.013584979642587714,-8.149171245567398,SN2012fr,3
,,,8.979349999999977,9.167428571428553,,,,,56243.231185561184,0.06593059633207725,1.1262826710348461,0.01292405750309365,-8.093670374125798,SN2012fr,3
,,,9.625825000000077,9.836952380952425,,,,,56243.29772591368,0.07001322512516758,1.1286196160769755,0.013445339120457965,-8.15885222643963,SN2012fr,3
,,,8.87707692307688,9.124463414634038,,,,,56243.27617730857,0.07297840304197936,1.1321485679454666,0.014151846502053053,-8.136426960290335,SN2012fr,3
,,,9.209512820512874,9.390951219512251,,,,,56243.23013581633,0.07259454510793499,1.1263440046644033,0.013567298187041936,-8.089642781037874,SN2012fr,3
,,,9.872589743589812,10.076804878048723,,,,,56243.301239213746,0.0778877360439186,1.1283189886179452,0.014216770602349209,-8.159362718791234,SN2012fr,3
,,,9.110631578947313,9.352499999999964,,,,,56243.26904587769,0.08181609183799403,1.1328203528630085,0.015023700685445347,-8.126350947483111,SN2012fr,3
,,,9.451815789473729,9.598300000000018,,,,,56243.20813137874,0.0836818566970534,1.1281447826417543,0.014518147356871835,-6.976759203125616,SN2012fr,3
,,,10.10363157894742,10.301299999999902,,,,,56243.31450819418,0.09160035643088478,1.1270468909243803,0.01561687510294411,-7.081559616283892,SN2012fr,3
,,,9.327324324324247,9.487948717948688,,,,,56243.27119838173,0.09780785884470815,1.1326168882098604,0.01671487944525498,-4.080754233446227,SN2012fr,3
,,,9.62286486486492,9.76810256410252,,,,,56243.19759354858,0.0990658821972369,1.1289441036441354,0.015774999120466295,-4.006557482427478,SN2012fr,3
,,,10.296729729729712,10.489128205128228,,,,,56243.25775846939,0.11996892375384662,1.1235441000811908,0.01751166435068275,-4.065398776126643,SN2012fr,3
,,,9.504222222222275,9.737552631578804,,,,,56243.27894423729,0.12014362150715394,1.1265674566157158,0.018147391523593567,-4.085474129573917,SN2012fr,3
,,,9.864361111111066,10.025078947368456,,,,,56243.22144502635,0.12401257500785884,1.126423093370177,0.017243339713867687,-4.027294904376371,SN2012fr,3
,,,10.582666666666732,10.71260526315784,,,,,56243.35947804188,0.18164172768206518,1.1175031662448556,0.02116389254255564,-2.180485372329807,SN2012fr,3
,,,9.775685714285647,9.920621621621477,,,,,56243.39515174293,0.17774908411800353,1.119590585776642,0.021700091893122036,-1.2532588194216097,SN2012fr,3
,,,10.088600000000069,10.189351351351384,,,,,56243.341710452005,0.21366280944739385,1.1202931419565652,0.0215975618283729,-0.22149224466050746,SN2012fr,3
,,,10.799885714285692,10.921405405405322,,,,,56243.28540405746,0.2485931470509976,1.118387780555832,0.023459469246648434,0.8638447961631179,SN2012fr,3
,,,11.377218750000111,11.033121212121236,,,,,56243.24307439966,0.07525056052750877,1.1317509218764408,0.015009709498726629,-12.999576727658452,SN2012fr,4
,,,12.185281250000116,11.485575757575685,,,,,56243.26456517172,0.07516069882425425,1.1291311775835855,0.014811078724401192,-13.018960886840855,SN2012fr,4
,,,11.192741935483824,11.815272727272797,,,,,56243.25910855407,0.08031377744322041,1.122873773053543,0.015089613741051942,-12.966791202458573,SN2012fr,4
,,,11.293580645161367,12.667363636363667,,,,,56243.31562296101,0.07640047368516321,1.1316680167962245,0.015354039804243403,-13.021007420201132,SN2012fr,4
,,,11.679967741935416,11.345812499999965,,,,,56243.24307440304,0.07647422581328409,1.13175092938843,0.01525378636963634,-11.97819433420391,SN2012fr,4
,,,12.514129032258127,11.78143749999981,,,,,56243.26456517299,0.07638290400814376,1.1291311724725699,0.015051925171537514,-11.011999177511791,SN2012fr,4
,,,11.50189999999978,12.093906249999918,,,,,56243.25910855525,0.08164136842469473,1.1228737691538992,0.015339045039451275,-10.083648488558838,SN2012fr,4
,,,11.571899999999975,12.911062500000071,,,,,56243.31562296674,0.0776633752546839,1.1316680187269574,0.01560784250937924,-8.178640444296011,SN2012fr,4
,,,11.972466666666636,11.586193548387053,,,,,56243.24307813674,0.07775953696731944,1.1317505668498464,0.01551018685479582,-8.105497898295205,SN2012fr,4
,,,12.834433333333436,12.067870967741914,,,,,56243.26457024013,0.07766665841768003,1.1291306942815071,0.015304924128605674,-8.125877911616582,SN2012fr,4
,,,11.830275862068762,12.420322580645124,,,,,56243.25911396163,0.0830369732749813,1.1228733421529102,0.015601283052731584,-8.11945694840959,SN2012fr,4
,,,11.938103448275923,13.327419354838757,,,,,56243.30936864114,0.08637589931903228,1.1322931748823128,0.01645901477844902,-8.168442208990376,SN2012fr,4
,,,12.385206896551797,11.972266666666595,,,,,56243.238505957896,0.08790888110492032,1.1322088687854526,0.016582032716887452,-8.09697260854696,SN2012fr,4
,,,13.276896551724098,12.469999999999951,,,,,56243.26084941157,0.09011608233864123,1.1294212472330045,0.016472240127478204,-8.118199315337739,SN2012fr,4
,,,12.252678571428467,12.797733333333356,,,,,56243.24706902394,0.09955657306740001,1.1238143241397598,0.017085964569419618,-7.015483862698316,SN2012fr,4
,,,12.325428571428606,13.735066666666535,,,,,56243.31216877953,0.1016899175018179,1.13201584207477,0.01801487166726938,-7.079232998035951,SN2012fr,4
,,,12.788464285714197,12.244724137931088,,,,,56243.22214482063,0.10770522044037181,1.1338299097626008,0.01854753456522204,-4.031968991183465,SN2012fr,4
,,,13.639500000000096,12.759620689655,,,,,56243.25600837377,0.11980616995130573,1.1298337557573466,0.019292000960477368,-4.0646527834591595,SN2012fr,4
,,,12.556481481481265,13.136379310344887,,,,,56243.26359569415,0.1285047809990572,1.1226151678090377,0.01952168082972627,-4.071204071759243,SN2012fr,4
,,,12.672296296296365,14.10603448275852,,,,,56243.246472597806,0.13765542157683383,1.125774158108221,0.020534584004477996,-4.053180107214358,SN2012fr,4
,,,13.152481481481422,12.681892857142884,,,,,56243.167212717024,0.13784878369137069,1.1281236777602959,0.02022534790460946,-3.9733592411988305,SN2012fr,4
,,,14.11022222222231,13.143964285714121,,,,,56243.411821234695,0.19113075635551657,1.1206425539612968,0.0238394638242168,-2.232542252305836,SN2012fr,4
,,,13.039269230768976,13.499642857142785,,,,,56243.41853730947,0.1978812452223685,1.1138742315314958,0.023767334540290806,-1.276516468892377,SN2012fr,4
,,,13.082115384615463,14.468821428571443,,,,,56243.353023777316,0.247872440032702,1.1180759959334439,0.02599636485232669,-0.2327436870381964,SN2012fr,4
,,,13.543692307692254,12.967074074073969,,,,,56243.23269869841,0.26953510935440256,1.124412201004773,0.02678984065911602,0.9162618613531321,SN2012fr,4
,,,13.919000000000233,15.484222222222241,,,,,56243.30562972299,0.08607791635809232,1.1368633001687443,0.01698337782008567,-13.06178987866101,SN2012fr,5
,,,13.918999999999942,13.697307692307591,,,,,56243.33851070949,0.09379635490426251,1.1287481417102818,0.017510623429222605,-13.092501948770005,SN2012fr,5
,,,14.004120000000112,14.001692307692373,,,,,56243.2547373695,0.11580407743140896,1.1925163832834493,0.011820203766381406,-12.962443927896725,SN2012fr,5
,,,14.52268000000011,14.575961538461483,,,,,56243.234725334674,0.08205411791099465,1.1281004341585352,0.01621569656682964,-12.940552297042423,SN2012fr,5
,,,15.51755999999994,14.958692307692287,,,,,56243.19975204151,0.0867988473073907,1.1195845816726662,0.016889565725353058,-11.935108942326462,SN2012fr,5
,,,14.415916666666817,16.002076923076785,,,,,56243.30562972092,0.08785290587544152,1.136863304894635,0.017333587752265414,-11.052839105833836,SN2012fr,5
,,,14.377374999999725,14.127359999999753,,,,,56243.33851070955,0.09577123237256965,1.1287481403486337,0.017879309216659228,-10.16261631979132,SN2012fr,5
,,,14.464874999999969,14.3669200000001,,,,,56243.27046432747,0.08501126158862612,1.129398648588476,0.017429107821253027,-8.133728818968864,SN2012fr,5
,,,14.965583333333294,14.964199999999837,,,,,56243.2347288132,0.08378168710673463,1.1281001630012104,0.016557118798393153,-8.097194244853041,SN2012fr,5
,,,16.043041666666795,15.401240000000108,,,,,56243.19975958105,0.08862628423721622,1.119584018143306,0.0172451848646556,-8.061421761368663,SN2012fr,5
,,,14.916347826086996,16.52603999999992,,,,,56243.30563240381,0.08974237623300724,1.1368630159526267,0.01770641876284672,-8.165720938647887,SN2012fr,5
,,,14.916391304347718,14.633666666666613,,,,,56243.33851525971,0.09787624219070133,1.1287476721365215,0.018272330631199013,-8.197429398024266,SN2012fr,5
,,,15.052391304347902,14.965333333333243,,,,,56243.24741248499,0.0989014110944518,1.1312721085798334,0.01882173356902004,-8.105830417691616,SN2012fr,5
,,,15.616086956521663,15.58749999999994,,,,,56243.235304462396,0.09806265115379832,1.128024639184179,0.017826794277750524,-8.09279409487606,SN2012fr,5
,,,16.740391304347924,15.997166666666695,,,,,56243.18374180358,0.10791331741533511,1.1207673592977843,0.01887641017175064,-6.9525030368771965,SN2012fr,5
,,,15.544636363636528,17.16883333333317,,,,,56243.29402151382,0.10564585548224871,1.1381902640963013,0.019252772618008913,-7.061184996339362,SN2012fr,5
,,,15.544681818181495,15.092869565217331,,,,,56243.344216707694,0.129149952824334,1.1281471666114038,0.021652450727259152,-4.153373155341479,SN2012fr,5
,,,15.594545454545534,15.438956521739032,,,,,56243.24765297449,0.132902371276088,1.1312603675948372,0.02252434332855726,-4.056343087506057,SN2012fr,5
,,,16.14177272727267,16.08817391304341,,,,,56243.21529959603,0.13604808605307978,1.1295377833257843,0.021026847287732027,-4.023172149208859,SN2012fr,5
,,,17.317181818181947,16.563217391304256,,,,,56243.175265143815,0.14503854899472998,1.1212652673635157,0.021618937321159517,-3.9823621519766457,SN2012fr,5
,,,16.143857142857172,17.785826086956543,,,,,56243.181976318265,0.14380562407814876,1.1305965850977,0.022214290886695593,-3.988042086788788,SN2012fr,5
,,,16.14390476190463,15.688045454545234,,,,,56243.403572669675,0.21283586734132948,1.1172310943627934,0.026061157700694414,-2.224338806239163,SN2012fr,5
,,,16.29280952380941,16.005909090908972,,,,,56243.44739345056,0.20701187895608972,1.1219033519593486,0.02857795564624781,-1.3052147693252667,SN2012fr,5
,,,16.814333333333447,16.63995454545445,,,,,56243.40122801423,0.2602987551005779,1.1205172494976743,0.02867202693139463,-0.28068425084850024,SN2012fr,5
,,,17.999809523809486,17.089590909090806,,,,,56243.13722733043,0.2992700746042882,1.1176764474297063,0.042558517945656626,1.0112110090230473,SN2012fr,5
,,,16.570333333333284,16.549681818181853,,,,,56243.235992799586,0.09917364821102792,1.1178457272406805,0.017549796175927723,-12.992533863338776,SN2012fr,6
,,,16.719190476190608,17.22836363636353,,,,,56243.262427342,0.09104574026238818,1.1224671910725363,0.01843377068199661,-13.016834750871729,SN2012fr,6
,,,17.28900000000015,17.722909090909194,,,,,56243.212069806024,0.08928421166663553,1.1258516830121537,0.01799205781979426,-12.920009752388507,SN2012fr,6
,,,18.52033333333349,19.0010454545455,,,,,56243.30831740343,0.12209616193030462,1.1989053076939764,0.012819559366228318,-13.013741823405867,SN2012fr,6
,,,17.149649999999745,16.85728571428557,,,,,56243.28715152052,0.09845605230466542,1.1398180534412217,0.019658731487748497,-12.022030353573639,SN2012fr,6
,,,17.29910000000018,16.862476190475892,,,,,56243.254758611496,0.09843246904871376,1.1258082921722212,0.01871401364886448,-11.002246257079399,SN2012fr,6
,,,17.252849999999672,17.1973809523808,,,,,56243.23599279912,0.10168477084132516,1.1178457242319433,0.017994165986629285,-10.060659173662378,SN2012fr,6
,,,17.357849999999964,17.81457142857142,,,,,56243.26242733941,0.09335106216190156,1.1224671874052843,0.01890052243909718,-8.125735792554387,SN2012fr,6
,,,17.958699999999954,18.334857142857107,,,,,56243.21207674914,0.09154480893560137,1.1258511271253142,0.018447645049621268,-8.074666085671357,SN2012fr,6
,,,19.251650000000154,19.67390476190485,,,,,56243.34175447915,0.09743319087454447,1.142649037060104,0.019329699469872667,-8.202639959377958,SN2012fr,6
,,,17.89926315789451,17.505349999999815,,,,,56243.28715404741,0.10108195582207717,1.139817797089961,0.020183085085757047,-8.147343657291698,SN2012fr,6
,,,18.05657894736865,17.560399999999937,,,,,56243.254763382,0.10105773279041583,1.1258078877715374,0.01921315551430194,-8.114135636003759,SN2012fr,6
,,,18.056684210526186,17.95839999999989,,,,,56243.235996511896,0.10439677703329105,1.1178454465825596,0.018474094815972487,-8.094476889004694,SN2012fr,6
,,,18.221263157894626,18.704999999999927,,,,,56243.237848607445,0.10961950258990283,1.1242501041732265,0.02027883877028319,-8.095324323666599,SN2012fr,6
,,,18.903631578947458,19.196600000000036,,,,,56243.19717821592,0.11040596009756087,1.1270235096661327,0.020137048076156277,-6.965865953181685,SN2012fr,6
,,,20.20726315789484,20.602599999999804,,,,,56243.36089971433,0.1188295549787593,1.1405196665653703,0.02175903252623982,-7.127697378744786,SN2012fr,6
,,,18.832833333333028,18.212315789473667,,,,,56243.26712697635,0.13050392913827202,1.1419619349075933,0.023281726756258742,-4.076705098313729,SN2012fr,6
,,,18.886111111111354,18.270263157894462,,,,,56243.22474283334,0.1406884349943389,1.128330482109651,0.022983036614610933,-4.03355826289543,SN2012fr,6
,,,18.8347222222219,18.68921052631585,,,,,56243.226914495106,0.1523635609106241,1.1184511482531403,0.022689185996776245,-4.034723515771035,SN2012fr,6
,,,19.00844444444455,19.47510526315761,,,,,56243.23168814292,0.15456692913596298,1.1247264116378872,0.024113270287215462,-4.038476522048124,SN2012fr,6
,,,19.72872222222213,20.050157894736913,,,,,56243.16206025194,0.147491583432548,1.1295383223461208,0.022856494567047282,-3.9682349596628854,SN2012fr,6
,,,21.165333333333464,21.42521052631568,,,,,56243.36176549703,0.2185644785881582,1.1274999730639854,0.029967366417763857,-2.182760315294012,SN2012fr,6
,,,19.766411764705587,19.059277777777524,,,,,56243.37366968725,0.21022960490120496,1.126831767435785,0.030041685877011334,-1.2318942687708179,SN2012fr,6
,,,19.82382352941204,19.065833333333202,,,,,56243.43777158752,0.27597617934773944,1.115698245820697,0.030704349211577896,-0.31702793388829387,SN2012fr,6
